date,Open,High,Low,Close,Volume,ret
2011-08-01,1292.5899658203125,1307.3800048828125,1101.5400390625,1218.8900146484375,108419170000,-0.05679110795232889
2011-09-01,1219.1199951171875,1229.2900390625,1114.219970703125,1131.4200439453125,102786820000,-0.07176198808089651
2011-10-01,1131.2099609375,1292.6600341796875,1074.77001953125,1253.300048828125,98063670000,0.10772303843744147
2011-11-01,1251.0,1277.550048828125,1158.6600341796875,1246.9599609375,84275050000,-0.005058715107011391
2011-12-01,1246.9100341796875,1269.3699951171875,1202.3699951171875,1257.5999755859375,74742430000,0.008532763666636134
2012-01-01,1258.8599853515625,1333.469970703125,1258.8599853515625,1312.4100341796875,79567560000,0.043583062704985354
2012-02-01,1312.449951171875,1378.0400390625,1312.449951171875,1365.6800537109375,78385710000,0.04058946376811723
2012-03-01,1365.9000244140625,1419.1500244140625,1340.030029296875,1408.469970703125,83899660000,0.03133231453144192
2012-04-01,1408.469970703125,1422.3800048828125,1357.3800048828125,1397.9100341796875,74761710000,-0.007497452372495994
2012-05-01,1397.8599853515625,1415.3199462890625,1291.97998046875,1310.3299560546875,86920490000,-0.06265072571454366
2012-06-01,1309.8699951171875,1363.4599609375,1266.739990234375,1362.1600341796875,81582440000,0.03955498222833631
2012-07-01,1362.3299560546875,1391.739990234375,1325.4100341796875,1379.3199462890625,73103810000,0.012597574204787909
2012-08-01,1379.3199462890625,1426.6800537109375,1354.6500244140625,1406.5799560546875,70283810000,0.019763369506085704
2012-09-01,1406.5400390625,1474.510009765625,1396.56005859375,1440.6700439453125,69784280000,0.024236153617775313
2012-10-01,1440.9000244140625,1470.9599609375,1403.280029296875,1412.1600341796875,71752320000,-0.01978940971629395
2012-11-01,1412.199951171875,1434.27001953125,1343.3499755859375,1416.1800537109375,71489310000,0.0028467166850427716
2012-12-01,1416.3399658203125,1448.0,1398.1099853515625,1426.18994140625,66388180000,0.007068230956284616
2013-01-01,1426.18994140625,1509.93994140625,1426.18994140625,1498.1099853515625,75848510000,0.050428096466868855
2013-02-01,1498.1099853515625,1530.93994140625,1485.010009765625,1514.6800537109375,69273480000,0.011060648765041536
2013-03-01,1514.6800537109375,1570.280029296875,1501.47998046875,1569.18994140625,68527110000,0.03598772398287298
2013-04-01,1569.1800537109375,1597.5699462890625,1536.030029296875,1597.5699462890625,77098000000,0.018085767779890016
2013-05-01,1597.550048828125,1687.1800537109375,1581.280029296875,1630.739990234375,76447250000,0.020762811683057825
2013-06-01,1631.7099609375,1654.18994140625,1560.3299560546875,1606.280029296875,74946790000,-0.014999301595580827
2013-07-01,1609.780029296875,1698.780029296875,1604.5699462890625,1685.72998046875,68106820000,0.04946207991308538
2013-08-01,1689.4200439453125,1709.6700439453125,1627.469970703125,1632.969970703125,64802810000,-0.031298019479343964
2013-09-01,1635.949951171875,1729.8599853515625,1633.4100341796875,1681.550048828125,66174410000,0.029749523259195332
2013-10-01,1682.4100341796875,1775.219970703125,1646.469970703125,1756.5400390625,76647400000,0.04459575276194472
2013-11-01,1758.699951171875,1813.550048828125,1746.199951171875,1805.81005859375,63628190000,0.028049471367328715
2013-12-01,1806.550048828125,1849.43994140625,1767.989990234375,1848.3599853515625,64958820000,0.023562791975445974
2014-01-01,1845.8599853515625,1850.8399658203125,1770.449951171875,1782.5899658203125,75871910000,-0.035582905955811595
2014-02-01,1782.6800537109375,1867.9200439453125,1737.9200439453125,1859.449951171875,69725590000,0.0431170301781616
2014-03-01,1857.6800537109375,1883.969970703125,1834.43994140625,1872.3399658203125,71885030000,0.006932165418227054
2014-04-01,1873.9599609375,1897.280029296875,1814.3599853515625,1883.949951171875,71595810000,0.006200789153414155
2014-05-01,1884.3900146484375,1924.030029296875,1859.7900390625,1923.5699462890625,63623630000,0.02103028007328045
2014-06-01,1923.8699951171875,1968.1700439453125,1915.97998046875,1960.22998046875,63283380000,0.019058331749470137
2014-07-01,1962.2900390625,1991.3900146484375,1930.6700439453125,1930.6700439453125,66524690000,-0.015079830845342368
2014-08-01,1929.800048828125,2005.0400390625,1904.780029296875,2003.3699951171875,58131140000,0.037655295579825276
2014-09-01,2004.0699462890625,2019.260009765625,1964.0400390625,1972.2900390625,66706000000,-0.015513837249453988
2014-10-01,1971.43994140625,2018.18994140625,1820.6600341796875,2018.050048828125,93714040000,0.023201460667203078
2014-11-01,2018.2099609375,2075.760009765625,2001.010009765625,2067.56005859375,63600190000,0.02453358864631494
2014-12-01,2065.780029296875,2093.550048828125,1972.56005859375,2058.89990234375,80743820000,-0.004188587515997044
2015-01-01,2058.89990234375,2072.360107421875,1988.1199951171875,1994.989990234375,77330040000,-0.031040805838410623
2015-02-01,1996.6700439453125,2119.590087890625,1980.9000244140625,2104.5,68775560000,0.0548925108906233
2015-03-01,2105.22998046875,2117.52001953125,2039.68994140625,2067.889892578125,76675850000,-0.017396107114219572
2015-04-01,2067.6298828125,2125.919921875,2048.3798828125,2085.510009765625,72060940000,0.008520819822535275
2015-05-01,2087.3798828125,2134.719970703125,2067.929931640625,2107.389892578125,65187730000,0.010491382304589791
2015-06-01,2108.639892578125,2129.8701171875,2056.320068359375,2063.110107421875,73213980000,-0.021011671979729973
2015-07-01,2067.0,2132.820068359375,2044.02001953125,2103.840087890625,77920590000,0.019742029435184882
2015-08-01,2104.489990234375,2112.659912109375,1867.010009765625,1972.1800537109375,84626790000,-0.06258081825586559
2015-09-01,1970.0899658203125,2020.8599853515625,1871.9100341796875,1920.030029296875,79989370000,-0.026442831280001466
2015-10-01,1919.6500244140625,2094.320068359375,1893.699951171875,2079.360107421875,85844900000,0.08298311781266654
2015-11-01,2080.760009765625,2116.47998046875,2019.3900146484375,2080.409912109375,75943590000,0.0005048691103348713
2015-12-01,2082.929931640625,2104.27001953125,1993.260009765625,2043.93994140625,83649260000,-0.017530185032692547
2016-01-01,2038.199951171875,2038.199951171875,1812.2900390625,1940.239990234375,92409770000,-0.0507353220469523
2016-02-01,1936.93994140625,1962.9599609375,1810.0999755859375,1932.22998046875,93049560000,-0.0041283603090035426
2016-03-01,1937.0899658203125,2072.2099609375,1937.0899658203125,2059.739990234375,92639420000,0.06599111444005845
2016-04-01,2056.6201171875,2111.050048828125,2033.800048828125,2065.300048828125,81124990000,0.0026993982833325436
2016-05-01,2067.169921875,2103.47998046875,2025.9100341796875,2096.949951171875,78883600000,0.015324602525288444
2016-06-01,2093.93994140625,2120.550048828125,1991.6800537109375,2098.860107421875,86852700000,0.0009109212401243738
2016-07-01,2099.340087890625,2177.090087890625,2074.02001953125,2173.60009765625,69530250000,0.035609800753315435
2016-08-01,2173.14990234375,2193.81005859375,2147.580078125,2170.949951171875,75610310000,-0.0012192428990193127
2016-09-01,2171.330078125,2187.8701171875,2119.1201171875,2168.27001953125,77023620000,-0.0012344511393173052
2016-10-01,2164.330078125,2169.60009765625,2114.719970703125,2126.14990234375,72915530000,-0.01942567890903446
2016-11-01,2128.679931640625,2214.10009765625,2083.7900390625,2198.81005859375,88445380000,0.034174521829295035
2016-12-01,2200.169921875,2277.530029296875,2187.43994140625,2238.830078125,75344550000,0.01820076244186586
2017-01-01,2251.570068359375,2300.989990234375,2245.1298828125,2278.8701171875,70576420000,0.01788435819838252
2017-02-01,2285.590087890625,2371.5400390625,2271.64990234375,2363.639892578125,69260940000,0.03719816006681631
2017-03-01,2380.1298828125,2400.97998046875,2322.25,2362.719970703125,81664010000,-0.0003891971352694146
2017-04-01,2362.340087890625,2398.159912109375,2328.949951171875,2384.199951171875,65369860000,0.009091208748854607
2017-05-01,2388.5,2418.7099609375,2352.719970703125,2411.800048828125,79719460000,0.011576251246328662
2017-06-01,2415.64990234375,2453.820068359375,2405.699951171875,2423.409912109375,81078810000,0.004813775207812565
2017-07-01,2431.389892578125,2484.0400390625,2407.699951171875,2470.300048828125,63348090000,0.019348826001101882
2017-08-01,2477.10009765625,2490.8701171875,2417.35009765625,2471.64990234375,70784900000,0.000546433019853243
2017-09-01,2474.419921875,2519.43994140625,2446.550048828125,2519.360107421875,66624120000,0.019302978562167672
2017-10-01,2521.199951171875,2582.97998046875,2520.39990234375,2575.260009765625,71088550000,0.02218813506615125
2017-11-01,2583.2099609375,2657.739990234375,2557.449951171875,2647.580078125,73416960000,0.028082627806563343
2017-12-01,2645.10009765625,2694.969970703125,2605.52001953125,2673.610107421875,65531700000,0.009831630594270502
2018-01-01,2683.72998046875,2872.8701171875,2682.360107421875,2823.81005859375,77318690000,0.05617870412552817
2018-02-01,2816.449951171875,2835.9599609375,2532.68994140625,2713.830078125,79933970000,-0.0389473718793677
2018-03-01,2715.219970703125,2801.89990234375,2585.889892578125,2640.8701171875,76803890000,-0.02688449860055664
2018-04-01,2633.449951171875,2717.489990234375,2553.800048828125,2648.050048828125,70194700000,0.0027187749953683227
2018-05-01,2642.9599609375,2742.239990234375,2594.6201171875,2705.27001953125,76011820000,0.0216083418545836
2018-06-01,2718.699951171875,2791.469970703125,2691.989990234375,2718.3701171875,77891360000,0.00484243626760783
2018-07-01,2704.949951171875,2848.030029296875,2698.949951171875,2816.2900390625,64898300000,0.03602155617289915
2018-08-01,2821.169921875,2916.5,2796.340087890625,2901.52001953125,69523070000,0.030263211276748248
2018-09-01,2896.9599609375,2940.909912109375,2864.1201171875,2913.97998046875,63031510000,0.0042942874264617625
2018-10-01,2926.2900390625,2939.860107421875,2603.5400390625,2711.739990234375,91930980000,-0.0694033560936963
2018-11-01,2717.580078125,2815.14990234375,2631.090087890625,2760.169921875,80620020000,0.01785935665477978
2018-12-01,2790.5,2800.179931640625,2346.580078125,2506.85009765625,84162180000,-0.09177689467997252
2019-01-01,2476.9599609375,2708.949951171875,2443.9599609375,2704.10009765625,80859870000,0.07868440166582613
2019-02-01,2702.320068359375,2813.489990234375,2681.830078125,2784.489990234375,70638770000,0.029728889343927145
2019-03-01,2798.219970703125,2860.31005859375,2722.27001953125,2834.39990234375,79159660000,0.01792425624958849
2019-04-01,2848.6298828125,2949.52001953125,2848.6298828125,2945.830078125,70090370000,0.03931349831373798
2019-05-01,2952.330078125,2954.1298828125,2750.52001953125,2752.06005859375,77250740000,-0.0657777313668354
2019-06-01,2751.530029296875,2964.14990234375,2728.81005859375,2941.760009765625,71250630000,0.0689301639982407
2019-07-01,2971.409912109375,3027.97998046875,2952.219970703125,2980.3798828125,70599470000,0.013128152166957952
2019-08-01,2980.320068359375,3013.590087890625,2822.1201171875,2926.4599609375,80269220000,-0.018091627240523933
2019-09-01,2909.010009765625,3021.989990234375,2891.85009765625,2976.739990234375,74178980000,0.017181177931020697
2019-10-01,2983.68994140625,3050.10009765625,2855.93994140625,3037.56005859375,77720640000,0.020431770513684056
2019-11-01,3050.719970703125,3154.260009765625,3050.719970703125,3140.97998046875,72410620000,0.034047037714499906
2019-12-01,3143.85009765625,3247.929931640625,3070.330078125,3230.780029296875,72325540000,0.02858981890573009
2020-01-01,3244.669921875,3337.77001953125,3214.639892578125,3225.52001953125,77287980000,-0.0016280928190489652
2020-02-01,3235.659912109375,3393.52001953125,2855.840087890625,2954.219970703125,84436590000,-0.08411048363840312
2020-03-01,2974.280029296875,3136.719970703125,2191.860107421875,2584.590087890625,162185380000,-0.12511928240892822
2020-04-01,2498.080078125,2954.860107421875,2447.489990234375,2912.429931640625,123608160000,0.1268440381652789
2020-05-01,2869.090087890625,3068.669921875,2766.639892578125,3044.31005859375,107135190000,0.04528181966555822
2020-06-01,3038.780029296875,3233.1298828125,2965.659912109375,3100.2900390625,131458880000,0.01838839651392421
2020-07-01,3105.919921875,3279.989990234375,3101.169921875,3271.1201171875,96928130000,0.055101321480443666
2020-08-01,3288.260009765625,3514.77001953125,3284.530029296875,3500.31005859375,82466520000,0.07006466690171775
2020-09-01,3507.43994140625,3588.110107421875,3209.449951171875,3363.0,92310780000,-0.039227970178423055
2020-10-01,3385.8701171875,3549.85009765625,3233.93994140625,3269.9599609375,89938980000,-0.027665786221379718
2020-11-01,3296.199951171875,3645.989990234375,3279.739990234375,3621.6298828125,101247180000,0.10754563544385909
2020-12-01,3645.8701171875,3760.199951171875,3633.39990234375,3756.070068359375,96375680000,0.03712145909357001
2021-01-01,3764.610107421875,3870.89990234375,3662.7099609375,3714.239990234375,106117800000,-0.011136660755445171
2021-02-01,3731.169921875,3950.429931640625,3725.6201171875,3811.14990234375,99082320000,0.026091451377448394
2021-03-01,3842.510009765625,3994.409912109375,3723.340087890625,3972.889892578125,122371150000,0.042438632533165155
2021-04-01,3992.780029296875,4218.77978515625,3992.780029296875,4181.169921875,83124090000,0.05242532134755851
2021-05-01,4191.97998046875,4238.0400390625,4056.8798828125,4204.10986328125,88321860000,0.00548648867060697
2021-06-01,4216.52001953125,4302.43017578125,4164.39990234375,4297.5,102544180000,0.022214009565834747
2021-07-01,4300.72998046875,4429.97021484375,4233.1298828125,4395.259765625,84255620000,0.02274805482838871
2021-08-01,4406.85986328125,4537.35986328125,4367.72998046875,4522.68017578125,80500760000,0.028990416255438634
2021-09-01,4528.7998046875,4545.85009765625,4305.91015625,4307.5400390625,85528860000,-0.047569168801901096
2021-10-01,4317.16015625,4608.080078125,4278.93994140625,4605.3798828125,80253600000,0.0691438364006065
2021-11-01,4610.6201171875,4743.830078125,4560.0,4567.0,88268840000,-0.008333706184746159
2021-12-01,4602.81982421875,4808.93017578125,4495.1201171875,4766.18017578125,92750180000,0.04361291346206486
